batch_or_source,source_file_path_analyzed,destination_fixed_content_path,source_exists,destination_exists,notes
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-001\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-001\torat-hashlamim\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-002\tiferet-yisrael\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-002\tiferet-yisrael\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path; codex_work_done.md extracted generated write call; codex_work_done.md FILES torat-hashlamim,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-002\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-002\torat-hashlamim\en.html,true,true,extracted from combined thread MD; extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-004\tiferet-yisrael\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-004\tiferet-yisrael\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-011\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman187\seif-011\torat-hashlamim\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path; codex_work_done.md extracted generated write call; codex_work_done.md FILES torat-hashlamim,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman188\seif-004\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman188\seif-004\torat-hashlamim\en.html,true,true,extracted from combined thread MD; extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES torat-hashlamim,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman188\seif-005\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman188\seif-005\torat-hashlamim\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-005\tiferet-yisrael\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-005\tiferet-yisrael\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-009\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-009\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES nekudot-hakesef,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-012\nekudot-hakesef\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-012\nekudot-hakesef\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES pitchei-teshuva,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-012\pitchei-teshuva\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-012\pitchei-teshuva\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-025\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman189\seif-025\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-001\tiferet-yisrael\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-001\tiferet-yisrael\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-002\tiferet-yisrael\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-002\tiferet-yisrael\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES torat-hashlamim,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-006\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-006\torat-hashlamim\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-016\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-016\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES rabbi-akiva-eiger-yd,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-018\rabbi-akiva-eiger-yd\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-018\rabbi-akiva-eiger-yd\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-034\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-034\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-038\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-038\torat-hashlamim\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-040\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-040\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-050\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman190\seif-050\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\chiddushei-hilkhot-niddah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\chiddushei-hilkhot-niddah\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES torat-hashlamim,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\torat-hashlamim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\torat-hashlamim\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman191\seif-001\turei-zahav\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman192\seif-004\chiddushei-hilkhot-niddah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman192\seif-004\chiddushei-hilkhot-niddah\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman194\seif-001\chiddushei-hilkhot-niddah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman194\seif-001\chiddushei-hilkhot-niddah\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman195\seif-014\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman195\seif-014\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman197\seif-001\yad-ephraim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman197\seif-001\yad-ephraim\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman198\seif-023\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman198\seif-023\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman198\seif-041\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman198\seif-041\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES beer-hagolah,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman198\seif-046\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman198\seif-046\beer-hagolah\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman199\seif-006\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman199\seif-006\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman2\seif-002\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman2\seif-002\yad-avraham\en.html,true,true,extracted from combined thread MD
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman2\seif-003\yad-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman2\seif-003\yad-avraham\en.html,true,true,extracted from combined thread MD
codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman201\seif-004\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman201\seif-004\baer-heitev\en.html,true,true,extracted from commentator file list in combined thread MD
codex_work_done.md extracted generated write call; codex_work_done.md FILES baer-heitev,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman201\seif-022\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\yd1\siman201\seif-022\baer-heitev\en.html,true,true,extracted from generated write call in combined thread MD; extracted from commentator file list in combined thread MD
